...1,unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth_corrected,total_count,avg_biomass,sd,se,unit_depth,density,biomass_density,loc.cat,round_depth,station,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,temp.deg.c,pressure.dbar,par.umol.m.s,fluorometry.chlorophyll,dissolved.o2.ml.l,salinity.psu
17364,2020-07-16_Simmonds 3_3.7663,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 3,51.958889,-128.26177,"sand,bedrock",transects,2020-07-16_Simmonds 3,30m x 2m,60,NA,3.7663,1,5.02629140572518,0,0,6.764413,0.0166666666666667,8.3771523428753e-4,outer,4,MACRO5,MACRO5,7.80282558220869,2020-07-16T12:42:02Z,3.97,37.03547,14.1252,4,303.389,1.2589,6.666,30.3711
17382,2020-07-17_Stryker 1_2.9552,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 1,52.083624,-128.364493,boulder,transects,2020-07-17_Stryker 1,30m x 2m,60,NA,2.9552,0,0,0,0,NA,0,0,outer,3,MACRO6,MACRO6,9.07540403068363,2020-07-17T11:51:53Z,2.921,36.7212,13.5803,3,766.391,0.6439,6.5795,30.5149
17400,2020-07-17_Stryker 2_2.7955,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 2,52.083628,-128.36464899999999,boulder,transects,2020-07-17_Stryker 2,30m x 2m,60,NA,2.7955,0,0,0,0,NA,0,0,outer,3,MACRO6,MACRO6,9.07540403068363,2020-07-17T11:51:53Z,2.921,36.7212,13.5803,3,766.391,0.6439,6.5795,30.5149
17418,2020-07-17_Stryker 3_3.2555,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 3,52.08379,-128.364525,boulder,transects,2020-07-17_Stryker 3,30m x 2m,60,NA,3.2555,0,0,0,0,NA,0,0,outer,3,MACRO6,MACRO6,9.07540403068363,2020-07-17T11:51:53Z,2.921,36.7212,13.5803,3,766.391,0.6439,6.5795,30.5149
17562,2020-08-07_Pruth Bay E1_0.7,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay E1,51.64707199,-128.1204211,sand,transects,2020-08-07_Pruth Bay E1,30m x 2m,60,NA,0.7,0,0,0,0,NA,0,0,outer,1,SEA15,SEA15,6.93220378730291,2020-08-07T09:58:53Z,0.931,34.60395,13.081,1,-1.3,1.0166,7.4365,28.9458
17580,2020-08-07_Pruth Bay I4_-0.28,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I4,51.6459294,-128.1193665,sand,transects,2020-08-07_Pruth Bay I4,30m x 2m,60,NA,-0.28,6,13.988350877400901,15.181942246594,6.19800196809308,0.911825,0.1,0.00233139181290015,outer,1,SEA15,SEA15,6.93220378730291,2020-08-07T09:58:53Z,0.931,34.60395,13.081,1,-1.3,1.0166,7.4365,28.9458
17598,2020-08-07_Pruth Bay I5_-0.13,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I5,51.64532132,-128.1192523,sand,transects,2020-08-07_Pruth Bay I5,30m x 2m,60,NA,-0.13,1,5.02629140572518,0,0,0.901666,0.0166666666666667,8.3771523428753e-4,outer,1,SEA15,SEA15,6.93220378730291,2020-08-07T09:58:53Z,0.931,34.60395,13.081,1,-1.3,1.0166,7.4365,28.9458
17616,2020-08-07_Pruth Bay I6_-0.67,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I6,51.64474874,-128.1198408,sand,transects,2020-08-07_Pruth Bay I6,30m x 2m,60,NA,-0.67,3,14.1036377940663,10.0513409475764,5.80314440179993,0.319446,0.05,0.00235060629901105,outer,1,SEA15,SEA15,6.93220378730291,2020-08-07T09:58:53Z,0.931,34.60395,13.081,1,-1.3,1.0166,7.4365,28.9458
17742,2020-08-21_kwakume5038_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_1,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:19Z,9.963,34.30339,12.1271,10,1.3,0.9233,4.8554,29.3985
17760,2020-08-21_kwakume5038_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_2,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_2,30m x 2m,60,NA,5,1,108.594467978429,0,0,7.545397,0.0166666666666667,0.0180990779964049,outer,5,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:15Z,5.001,30.82829,14.4214,5,5.008,2.6945,5.9117,24.5991
17778,2020-08-21_kwakume5038_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_3,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_3,30m x 2m,60,NA,0,2,0.785969489233855,0.884049470267672,0.625117375330646,2.545397,0.0333333333333333,1.309949148723e-4,outer,1,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:12Z,0.944,26.89811,14.7058,1,31.011,3.5903,6.9811,21.0164
17796,2020-08-21_kwakume5041_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_2,51.70860511,-127.8769169,"sand,shellhash",transects,2020-08-21_kwakume5041_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:15Z,5.001,30.82829,14.4214,5,5.008,2.6945,5.9117,24.5991
17814,2020-08-21_kwakume5050_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_1,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_1,30m x 2m,60,NA,10,1,1.4110868645645,0,0,12.067198,0.0166666666666667,2.3518114409408e-4,outer,10,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:19Z,9.963,34.30339,12.1271,10,1.3,0.9233,4.8554,29.3985
17832,2020-08-21_kwakume5050_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_2,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:15Z,5.001,30.82829,14.4214,5,5.008,2.6945,5.9117,24.5991
17850,2020-08-21_kwakume5050_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_3,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE3,SHORE3,10.7155940863398,2020-08-21T11:45:12Z,0.944,26.89811,14.7058,1,31.011,3.5903,6.9811,21.0164
17976,2020-08-22_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2020-08-22_kwakshua0006_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:27Z,9.96,35.73681,13.0782,10,2.326,0.7486,5.2386,29.9978
17994,2020-08-22_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2020-08-22_kwakshua0006_2,30m x 2m,60,NA,5,1,12.378862117688,0,0,8.062519,0.0166666666666667,0.00206314368628134,outer,5,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:23Z,4.981,34.37153,13.589,5,8.953,0.9808,5.7296,28.349
18012,2020-08-22_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2020-08-22_kwakshua0006_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:19Z,0.945,28.33033,14.3795,1,74.336,2.1316,6.2279,22.4383
18030,2020-08-22_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2020-08-22_kwakshua146_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:27Z,9.96,35.73681,13.0782,10,2.326,0.7486,5.2386,29.9978
18048,2020-08-22_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2020-08-22_kwakshua146_2,30m x 2m,60,NA,5,21,34.2057983244407,35.0866416551792,7.65653291745949,8.50412,0.35,0.00570096638740678,outer,5,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:23Z,4.981,34.37153,13.589,5,8.953,0.9808,5.7296,28.349
18066,2020-08-22_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2020-08-22_kwakshua146_3,30m x 2m,60,NA,0,1,44.0935068118539,0,0,3.889876,0.0166666666666667,0.00734891780197565,outer,1,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:19Z,0.945,28.33033,14.3795,1,74.336,2.1316,6.2279,22.4383
18084,2020-08-22_kwakshua154_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_1,51.64854188,-128.094151,"sand,boulder",transects,2020-08-22_kwakshua154_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:27Z,9.96,35.73681,13.0782,10,2.326,0.7486,5.2386,29.9978
18102,2020-08-22_kwakshua154_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_2,51.64854188,-128.094151,"sand,boulder",transects,2020-08-22_kwakshua154_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:23Z,4.981,34.37153,13.589,5,8.953,0.9808,5.7296,28.349
18120,2020-08-22_kwakshua154_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_3,51.64854188,-128.094151,"sand,boulder",transects,2020-08-22_kwakshua154_3,30m x 2m,60,NA,0,1,2.83904855346219,0,0,1.008568,0.0166666666666667,4.7317475891036e-4,outer,1,SHORE4,SHORE4,24.958549526515,2020-08-22T11:10:19Z,0.945,28.33033,14.3795,1,74.336,2.1316,6.2279,22.4383
18354,2020-08-23_mustang0007_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-23,mustang0007,NA,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_1,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2020-08-23_mustang0007_1,30m x 2m,60,NA,10,1,218.487589226697,0,0,12.725792,0.0166666666666667,0.0364145982044495,outer,10,SHORE1,SHORE1,20.5062895348199,2020-08-23T12:59:30Z,9.888,32.03134,13.1087,10,9.294,0.6643,5.6088,26.5508
18372,2020-08-23_mustang0007_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-23,mustang0007,NA,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_2,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2020-08-23_mustang0007_2,30m x 2m,60,NA,5,3,356.0479256406,53.2875283686431,30.7655688480859,8.156927,0.05,0.0593413209401,outer,5,SHORE1,SHORE1,20.5062895348199,2020-08-23T12:59:26Z,4.963,31.25666,13.0662,5,29.148,1.1616,5.9342,25.8729
18390,2020-08-23_mustang0007_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-23,mustang0007,NA,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_3,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2020-08-23_mustang0007_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE1,SHORE1,20.5062895348199,2020-08-23T12:59:23Z,0.959,30.22517,14.0339,1,50.189,1.2307,6.0377,24.3121
18408,2020-08-23_mustang315_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-23,mustang315,NA,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_1,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2020-08-23_mustang315_1,30m x 2m,60,NA,10,4,41.3435570973194,22.0266433507325,11.0133216753662,13.565651,0.0666666666666667,0.00689059284955323,outer,10,SHORE1,SHORE1,20.5062895348199,2020-08-23T12:59:30Z,9.888,32.03134,13.1087,10,9.294,0.6643,5.6088,26.5508
18426,2020-08-23_mustang315_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-23,mustang315,NA,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_2,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2020-08-23_mustang315_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE1,SHORE1,20.5062895348199,2020-08-23T12:59:26Z,4.963,31.25666,13.0662,5,29.148,1.1616,5.9342,25.8729
18444,2020-08-23_mustang315_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-23,mustang315,NA,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_3,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2020-08-23_mustang315_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE1,SHORE1,20.5062895348199,2020-08-23T12:59:23Z,0.959,30.22517,14.0339,1,50.189,1.2307,6.0377,24.3121
18462,2020-08-24_goodlad0001_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad0001,NA,51.87782047,-128.1523024,"sand,shellhash,bedrock,boulder,cobble",NA,goodlad0001_1,51.87782047,-128.1523024,"sand,shellhash,bedrock,boulder,cobble",transects,2020-08-24_goodlad0001_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:37Z,9.866,36.00143,14.1124,10,12.133,0.776,5.2933,29.4384
18480,2020-08-24_goodlad0001_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad0001,NA,51.87782047,-128.1523024,"sand,shellhash,bedrock,boulder,cobble",NA,goodlad0001_2,51.87782047,-128.1523024,"sand,shellhash,bedrock,boulder,cobble",transects,2020-08-24_goodlad0001_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:32Z,4.921,35.91894,14.8409,5,48.365,0.9644,5.6708,28.8192
18498,2020-08-24_goodlad0001_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad0001,NA,51.87782047,-128.1523024,"sand,shellhash,bedrock,boulder,cobble",NA,goodlad0001_3,51.87782047,-128.1523024,"sand,shellhash,bedrock,boulder,cobble",transects,2020-08-24_goodlad0001_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:28Z,1.007,31.02184,15.4148,1,184.63,0.8513,6.3159,24.1861
18516,2020-08-24_goodlad0003_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad0003,NA,51.87027916,-128.1615614,"sand,shellhash,bedrock,boulder,cobble",NA,goodlad0003_1,51.87027916,-128.1615614,"sand,shellhash,bedrock,boulder,cobble",transects,2020-08-24_goodlad0003_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:37Z,9.866,36.00143,14.1124,10,12.133,0.776,5.2933,29.4384
18534,2020-08-24_goodlad0003_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad0003,NA,51.87027916,-128.1615614,"sand,shellhash,bedrock,boulder,cobble",NA,goodlad0003_2,51.87027916,-128.1615614,"sand,shellhash,bedrock,boulder,cobble",transects,2020-08-24_goodlad0003_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:32Z,4.921,35.91894,14.8409,5,48.365,0.9644,5.6708,28.8192
18552,2020-08-24_goodlad0003_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad0003,NA,51.87027916,-128.1615614,"sand,shellhash,bedrock,boulder,cobble",NA,goodlad0003_3,51.87027916,-128.1615614,"sand,shellhash,bedrock,boulder,cobble",transects,2020-08-24_goodlad0003_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:28Z,1.007,31.02184,15.4148,1,184.63,0.8513,6.3159,24.1861
18570,2020-08-24_goodlad224_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad224,NA,51.88260227,-128.156315,"sand,shellhash",NA,goodlad224_1,51.88260227,-128.156315,"sand,shellhash",transects,2020-08-24_goodlad224_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:37Z,9.866,36.00143,14.1124,10,12.133,0.776,5.2933,29.4384
18588,2020-08-24_goodlad224_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad224,NA,51.88260227,-128.156315,"sand,shellhash",NA,goodlad224_2,51.88260227,-128.156315,"sand,shellhash",transects,2020-08-24_goodlad224_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:32Z,4.921,35.91894,14.8409,5,48.365,0.9644,5.6708,28.8192
18606,2020-08-24_goodlad224_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-24,goodlad224,NA,51.88260227,-128.156315,"sand,shellhash",NA,goodlad224_3,51.88260227,-128.156315,"sand,shellhash",transects,2020-08-24_goodlad224_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE2,SHORE2,12.1955901842397,2020-08-24T12:46:28Z,1.007,31.02184,15.4148,1,184.63,0.8513,6.3159,24.1861
18624,2020-08-24_Thrasher 1 - 2019_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2020-08-24,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 1 - 2019,NA,NA,bedrock,transects,2020-08-24_Thrasher 1 - 2019,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,REEF1,REEF1,10.4595212248288,2020-08-24T09:44:20Z,10.003,35.64073,12.7454,10,6.02,0.9861,5.2957,30.1723
18642,2020-08-24_Thrasher 2 - 2019_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2020-08-24,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 2 - 2019,NA,NA,bedrock,transects,2020-08-24_Thrasher 2 - 2019,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,REEF1,REEF1,10.4595212248288,2020-08-24T09:44:20Z,10.003,35.64073,12.7454,10,6.02,0.9861,5.2957,30.1723
18660,2020-08-24_Thrasher 3 - 2019_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2020-08-24,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 3 - 2019,NA,NA,bedrock,transects,2020-08-24_Thrasher 3 - 2019,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,REEF1,REEF1,10.4595212248288,2020-08-24T09:44:20Z,10.003,35.64073,12.7454,10,6.02,0.9861,5.2957,30.1723
18678,2020-08-24_Thrasher 4 - 2019_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2020-08-24,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 4 - 2019,NA,NA,bedrock,transects,2020-08-24_Thrasher 4 - 2019,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,REEF1,REEF1,10.4595212248288,2020-08-24T09:44:16Z,4.994,33.98058,13.7325,5,16.248,2.3945,5.8499,27.8873
18696,2020-08-24_Thrasher 5 - 2019_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2020-08-24,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 5 - 2019,NA,NA,bedrock,transects,2020-08-24_Thrasher 5 - 2019,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,REEF1,REEF1,10.4595212248288,2020-08-24T09:44:16Z,4.994,33.98058,13.7325,5,16.248,2.3945,5.8499,27.8873
18714,2020-08-24_Thrasher 6 - 2019_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2020-08-24,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 6 - 2019,NA,NA,bedrock,transects,2020-08-24_Thrasher 6 - 2019,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,REEF1,REEF1,10.4595212248288,2020-08-24T09:44:16Z,4.994,33.98058,13.7325,5,16.248,2.3945,5.8499,27.8873
18732,2020-10-01_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2020-10-01_kwakshua0006_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:30Z,9.94431557170448,35.0906152717784,12.3032271222222,10,8.70910026666667,1.11074926232159,5.323342436299,30.0062219533537
18750,2020-10-01_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2020-10-01_kwakshua0006_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:25Z,4.91532699635728,34.2367405074571,13.1914969666667,5,18.0428272833333,4.03598031463541,5.73076254481103,28.5211424600513
18768,2020-10-01_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua0006,NA,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2020-10-01_kwakshua0006_3,30m x 2m,60,NA,0,6,31.6886587707756,22.6897500746565,9.26305167903082,4.176422,0.1,0.0052814431284626,outer,1,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:22Z,0.948144914597593,32.7571937992881,13.434795637037,1,37.9780868,2.41468137793065,6.68884946921379,26.9885117994398
18786,2020-10-01_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2020-10-01_kwakshua146_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:30Z,9.94431557170448,35.0906152717784,12.3032271222222,10,8.70910026666667,1.11074926232159,5.323342436299,30.0062219533537
18804,2020-10-01_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2020-10-01_kwakshua146_2,30m x 2m,60,NA,5,1,44.0935068118539,0,0,9.025624,0.0166666666666667,0.00734891780197565,outer,5,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:25Z,4.91532699635728,34.2367405074571,13.1914969666667,5,18.0428272833333,4.03598031463541,5.73076254481103,28.5211424600513
18822,2020-10-01_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2020-10-01_kwakshua146_3,30m x 2m,60,NA,0,2,34.4996333353197,13.5677859862061,9.59387347653415,4.025624,0.0333333333333333,0.00574993888921996,outer,1,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:22Z,0.948144914597593,32.7571937992881,13.434795637037,1,37.9780868,2.41468137793065,6.68884946921379,26.9885117994398
18840,2020-10-01_kwakshua154_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-10-01,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_1,51.64854188,-128.094151,"sand,boulder",transects,2020-10-01_kwakshua154_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE4,SHORE4,13.1882897389161,2020-10-01T13:12:30Z,9.94431557170448,35.0906152717784,12.3032271222222,10,8.70910026666667,1.11074926232159,5.323342436299,30.0062219533537
