unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth,unit_depth_corrected,total_count,avg_biomass,sd,se,density,biomass_density,loc.cat,round_depth,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,conductivity.flag,temp.deg.c,temp.flag,pressure.dbar,pressure.flag,par.umol.m.s,par.flag,fluorometry.chlorophyll,fluorometry.chlorophyll.flag,dissolved.o2.ml.l,dissolved.o2.ml.l.flag,salinity.psu,salinity.flag,ndate,nyear,nmonth,doy
2020-05-18_kwakshua154_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-05-18,kwakshua154,Rocky subtidal,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_2,51.64854188,-128.094151,"sand,boulder",transects,2020-05-18_kwakshua154_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE4,18.6753157332332,2020-05-18 12:01:30,4.95,32.578,NA,11.4437,NA,5,NA,135.207,NA,8.4443,NA,7.1715,NA,28.2819,NA,18400,2020,5,139
2020-05-18_kwakshua154_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-05-18,kwakshua154,Rocky subtidal,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_3,51.64854188,-128.094151,"sand,boulder",transects,2020-05-18_kwakshua154_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE4,18.6753157332332,2020-05-18 12:01:27,1.256,33.0576,NA,12.7062,NA,1,NA,1723.193,NA,1.5798,NA,7.8655,NA,27.7899,NA,18400,2020,5,139
2020-07-12_North 1_2.8054,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 1,51.667143,-128.140326,boulder,transects,2020-07-12_North 1,30m x 2m,60,NA,NA,2.8054,0,0,0,0,0,0,outer,3,KELP09,5.87837013483275,2020-07-12 11:40:03,2.963,36.84737,NA,13.6206,NA,3,NA,188.77,NA,0.6332,NA,6.5138,NA,30.5992,NA,18455,2020,7,194
2020-07-12_North 1_2.8054,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 1,51.667143,-128.140326,boulder,transects,2020-07-12_North 1,30m x 2m,60,NA,NA,2.8054,0,0,0,0,0,0,outer,3,KELP09,5.87837013483275,2020-07-12 11:40:03,2.963,36.84737,NA,13.6206,NA,3,NA,188.77,SVC: par_shadow_test,0.6332,NA,6.5138,NA,30.5992,NA,18455,2020,7,194
2020-07-12_North 2_2.9654,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 2,51.667146,-128.140399,boulder,transects,2020-07-12_North 2,30m x 2m,60,NA,NA,2.9654,0,0,0,0,0,0,outer,3,KELP09,5.87837013483275,2020-07-12 11:40:03,2.963,36.84737,NA,13.6206,NA,3,NA,188.77,NA,0.6332,NA,6.5138,NA,30.5992,NA,18455,2020,7,194
2020-07-12_North 2_2.9654,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 2,51.667146,-128.140399,boulder,transects,2020-07-12_North 2,30m x 2m,60,NA,NA,2.9654,0,0,0,0,0,0,outer,3,KELP09,5.87837013483275,2020-07-12 11:40:03,2.963,36.84737,NA,13.6206,NA,3,NA,188.77,SVC: par_shadow_test,0.6332,NA,6.5138,NA,30.5992,NA,18455,2020,7,194
2020-07-12_North 3_3.2854,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 3,51.667268,-128.140349,boulder,transects,2020-07-12_North 3,30m x 2m,60,NA,NA,3.2854,0,0,0,0,0,0,outer,3,KELP09,5.87837013483275,2020-07-12 11:40:03,2.963,36.84737,NA,13.6206,NA,3,NA,188.77,NA,0.6332,NA,6.5138,NA,30.5992,NA,18455,2020,7,194
2020-07-12_North 3_3.2854,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 3,51.667268,-128.140349,boulder,transects,2020-07-12_North 3,30m x 2m,60,NA,NA,3.2854,0,0,0,0,0,0,outer,3,KELP09,5.87837013483275,2020-07-12 11:40:03,2.963,36.84737,NA,13.6206,NA,3,NA,188.77,SVC: par_shadow_test,0.6332,NA,6.5138,NA,30.5992,NA,18455,2020,7,194
2020-07-12_Second 1_3.2272,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 1,51.649421,-128.155057,bedrock,transects,2020-07-12_Second 1,30m x 2m,60,NA,NA,3.2272,0,0,0,0,0,0,outer,3,KELP08,7.04010489206572,2020-07-12 10:43:24,2.988,36.75338,NA,13.8529,NA,3,NA,240.973,NA,0.6557,NA,6.4161,NA,30.3282,NA,18455,2020,7,194
2020-07-12_Second 2_3.2472,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 2,51.64943,-128.15517,sand,transects,2020-07-12_Second 2,30m x 2m,60,NA,NA,3.2472,0,0,0,0,0,0,outer,3,KELP08,7.04010489206572,2020-07-12 10:43:24,2.988,36.75338,NA,13.8529,NA,3,NA,240.973,NA,0.6557,NA,6.4161,NA,30.3282,NA,18455,2020,7,194
2020-07-12_Second 3_2.9472,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-12,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 3,51.649264,-128.155246,boulder,transects,2020-07-12_Second 3,30m x 2m,60,NA,4.870748,2.9472,1,1377.82966576409,0,0,0.0166666666666667,0.229638277627349,outer,3,KELP08,7.04010489206572,2020-07-12 10:43:24,2.988,36.75338,NA,13.8529,NA,3,NA,240.973,NA,0.6557,NA,6.4161,NA,30.3282,NA,18455,2020,7,194
2020-07-13_Triquetta 1_3.857,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-13,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 1,51.797498,-128.238573,cobble,transects,2020-07-13_Triquetta 1,30m x 2m,60,NA,NA,3.857,0,0,0,0,0,0,outer,4,KELP11,5.72308228784427,2020-07-13 10:09:40,3.926,36.53784,NA,14.0937,NA,4,NA,257.558,NA,0.9903,NA,6.8478,NA,29.9425,NA,18456,2020,7,195
2020-07-13_Triquetta 2_3.597,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-13,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 2,51.797419,-128.23861,cobble,transects,2020-07-13_Triquetta 2,30m x 2m,60,NA,NA,3.597,0,0,0,0,0,0,outer,4,KELP11,5.72308228784427,2020-07-13 10:09:40,3.926,36.53784,NA,14.0937,NA,4,NA,257.558,NA,0.9903,NA,6.8478,NA,29.9425,NA,18456,2020,7,195
2020-07-13_Triquetta 3_3.3267,Pycnopodia helianthoides,Kelp,Nereo transects,2020-07-13,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 3,51.797367,-128.238359,cobble,transects,2020-07-13_Triquetta 3,30m x 2m,60,NA,NA,3.3267,0,0,0,0,0,0,outer,3,KELP11,5.72308228784427,2020-07-13 10:09:39,2.918,36.37931,NA,14.1095,NA,3,NA,87.024,NA,0.7197,NA,6.9026,NA,29.7864,NA,18456,2020,7,195
2020-07-16_Golden 1_2.5477,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 1,51.903066,-128.213045,sand,transects,2020-07-16_Golden 1,30m x 2m,60,NA,NA,2.5477,0,0,0,0,0,0,outer,3,MACRO4,7.78602952314071,2020-07-16 10:09:55,2.91,36.62132,NA,14.0688,NA,3,NA,86.835,NA,1.5983,NA,6.6536,NA,30.0382,NA,18459,2020,7,198
2020-07-16_Golden 2_3.1477,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 2,51.903126,-128.212971,bedrock,transects,2020-07-16_Golden 2,30m x 2m,60,NA,NA,3.1477,0,0,0,0,0,0,outer,3,MACRO4,7.78602952314071,2020-07-16 10:09:55,2.91,36.62132,NA,14.0688,NA,3,NA,86.835,NA,1.5983,NA,6.6536,NA,30.0382,NA,18459,2020,7,198
2020-07-16_Golden 3_3.4077,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 3,51.902928,-128.212875,bedrock,transects,2020-07-16_Golden 3,30m x 2m,60,NA,NA,3.4077,0,0,0,0,0,0,outer,3,MACRO4,7.78602952314071,2020-07-16 10:09:55,2.91,36.62132,NA,14.0688,NA,3,NA,86.835,NA,1.5983,NA,6.6536,NA,30.0382,NA,18459,2020,7,198
2020-07-16_Simmonds 1_3.4542,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 1,51.958925,-128.261735,"sand,bedrock",transects,2020-07-16_Simmonds 1,30m x 2m,60,NA,NA,3.4542,0,0,0,0,0,0,outer,3,MACRO5,7.80282558220869,2020-07-16 12:42:01,2.994,37.06341,NA,14.1538,NA,3,NA,352.527,NA,1.1004,NA,6.6856,NA,30.3743,NA,18459,2020,7,198
2020-07-16_Simmonds 2_3.6424,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 2,51.958989,-128.261509,"sand,bedrock",transects,2020-07-16_Simmonds 2,30m x 2m,60,NA,NA,3.6424,0,0,0,0,0,0,outer,4,MACRO5,7.80282558220869,2020-07-16 12:42:02,3.97,37.03547,NA,14.1252,NA,4,NA,303.389,NA,1.2589,NA,6.666,NA,30.3711,NA,18459,2020,7,198
2020-07-16_Simmonds 3_3.7663,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 3,51.958889,-128.26177,"sand,bedrock",transects,2020-07-16_Simmonds 3,30m x 2m,60,NA,6.764413,3.7663,1,5.02629140572518,0,0,0.0166666666666667,0.00083771523428753,outer,4,MACRO5,7.80282558220869,2020-07-16 12:42:02,3.97,37.03547,NA,14.1252,NA,4,NA,303.389,NA,1.2589,NA,6.666,NA,30.3711,NA,18459,2020,7,198
2020-07-17_Stryker 1_2.9552,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 1,52.083624,-128.364493,boulder,transects,2020-07-17_Stryker 1,30m x 2m,60,NA,NA,2.9552,0,0,0,0,0,0,outer,3,MACRO6,9.07540403068363,2020-07-17 11:51:53,2.921,36.7212,NA,13.5803,NA,3,NA,766.391,NA,0.6439,NA,6.5795,NA,30.5149,NA,18460,2020,7,199
2020-07-17_Stryker 2_2.7955,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 2,52.083628,-128.364649,boulder,transects,2020-07-17_Stryker 2,30m x 2m,60,NA,NA,2.7955,0,0,0,0,0,0,outer,3,MACRO6,9.07540403068363,2020-07-17 11:51:53,2.921,36.7212,NA,13.5803,NA,3,NA,766.391,NA,0.6439,NA,6.5795,NA,30.5149,NA,18460,2020,7,199
2020-07-17_Stryker 3_3.2555,Pycnopodia helianthoides,Kelp,Macro transects,2020-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 3,52.08379,-128.364525,boulder,transects,2020-07-17_Stryker 3,30m x 2m,60,NA,NA,3.2555,0,0,0,0,0,0,outer,3,MACRO6,9.07540403068363,2020-07-17 11:51:53,2.921,36.7212,NA,13.5803,NA,3,NA,766.391,NA,0.6439,NA,6.5795,NA,30.5149,NA,18460,2020,7,199
2020-08-07_Pruth Bay E1_0.7,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay E1,51.64707199,-128.1204211,sand,transects,2020-08-07_Pruth Bay E1,30m x 2m,60,NA,NA,0.7,0,0,0,0,0,0,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,NA,13.081,NA,1,NA,-1.3,NA,1.0166,NA,7.4365,NA,28.9458,NA,18481,2020,8,220
2020-08-07_Pruth Bay E1_0.7,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay E1,51.64707199,-128.1204211,sand,transects,2020-08-07_Pruth Bay E1,30m x 2m,60,NA,NA,0.7,0,0,0,0,0,0,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,SVC: depth_in_station_range_test,13.081,SVC: depth_in_station_range_test,1,SVC: depth_in_station_range_test,-1.3,SVC: par_qartod_gross_range_test; SVC: depth_in_station_range_test,1.0166,SVC: depth_in_station_range_test,7.4365,SVC: depth_in_station_range_test,28.9458,SVC: depth_in_station_range_test,18481,2020,8,220
2020-08-07_Pruth Bay I4_-0.28,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I4,51.6459294,-128.1193665,sand,transects,2020-08-07_Pruth Bay I4,30m x 2m,60,NA,0.911825,-0.28,6,13.9883508774009,15.181942246594,6.19800196809308,0.1,0.00233139181290015,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,NA,13.081,NA,1,NA,-1.3,NA,1.0166,NA,7.4365,NA,28.9458,NA,18481,2020,8,220
2020-08-07_Pruth Bay I4_-0.28,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I4,51.6459294,-128.1193665,sand,transects,2020-08-07_Pruth Bay I4,30m x 2m,60,NA,0.911825,-0.28,6,13.9883508774009,15.181942246594,6.19800196809308,0.1,0.00233139181290015,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,SVC: depth_in_station_range_test,13.081,SVC: depth_in_station_range_test,1,SVC: depth_in_station_range_test,-1.3,SVC: par_qartod_gross_range_test; SVC: depth_in_station_range_test,1.0166,SVC: depth_in_station_range_test,7.4365,SVC: depth_in_station_range_test,28.9458,SVC: depth_in_station_range_test,18481,2020,8,220
2020-08-07_Pruth Bay I5_-0.13,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I5,51.64532132,-128.1192523,sand,transects,2020-08-07_Pruth Bay I5,30m x 2m,60,NA,0.901666,-0.13,1,5.02629140572518,0,0,0.0166666666666667,0.00083771523428753,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,NA,13.081,NA,1,NA,-1.3,NA,1.0166,NA,7.4365,NA,28.9458,NA,18481,2020,8,220
2020-08-07_Pruth Bay I5_-0.13,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I5,51.64532132,-128.1192523,sand,transects,2020-08-07_Pruth Bay I5,30m x 2m,60,NA,0.901666,-0.13,1,5.02629140572518,0,0,0.0166666666666667,0.00083771523428753,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,SVC: depth_in_station_range_test,13.081,SVC: depth_in_station_range_test,1,SVC: depth_in_station_range_test,-1.3,SVC: par_qartod_gross_range_test; SVC: depth_in_station_range_test,1.0166,SVC: depth_in_station_range_test,7.4365,SVC: depth_in_station_range_test,28.9458,SVC: depth_in_station_range_test,18481,2020,8,220
2020-08-07_Pruth Bay I6_-0.67,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I6,51.64474874,-128.1198408,sand,transects,2020-08-07_Pruth Bay I6,30m x 2m,60,NA,0.319446,-0.67,3,14.1036377940663,10.0513409475764,5.80314440179993,0.05,0.00235060629901105,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,NA,13.081,NA,1,NA,-1.3,NA,1.0166,NA,7.4365,NA,28.9458,NA,18481,2020,8,220
2020-08-07_Pruth Bay I6_-0.67,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2020-08-07,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I6,51.64474874,-128.1198408,sand,transects,2020-08-07_Pruth Bay I6,30m x 2m,60,NA,0.319446,-0.67,3,14.1036377940663,10.0513409475764,5.80314440179993,0.05,0.00235060629901105,outer,1,SEA15,6.93220378730291,2020-08-07 09:58:53,0.931,34.60395,SVC: depth_in_station_range_test,13.081,SVC: depth_in_station_range_test,1,SVC: depth_in_station_range_test,-1.3,SVC: par_qartod_gross_range_test; SVC: depth_in_station_range_test,1.0166,SVC: depth_in_station_range_test,7.4365,SVC: depth_in_station_range_test,28.9458,SVC: depth_in_station_range_test,18481,2020,8,220
2020-08-21_kwakume5038_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_1,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE3,10.7155940863398,2020-08-21 11:45:19,9.963,34.30339,NA,12.1271,NA,10,NA,1.3,NA,0.9233,NA,4.8554,NA,29.3985,NA,18495,2020,8,234
2020-08-21_kwakume5038_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_1,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE3,10.5279199190091,2020-08-21 13:14:23,9.989,32.78895,NA,13.8232,NA,10,NA,2.083,NA,2.8277,NA,6.3113,NA,26.7421,NA,18495,2020,8,234
2020-08-21_kwakume5038_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_2,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_2,30m x 2m,60,NA,7.545397,5,1,108.594467978429,0,0,0.0166666666666667,0.0180990779964049,outer,5,SHORE3,10.7155940863398,2020-08-21 11:45:15,5.001,30.82829,NA,14.4214,NA,5,NA,5.008,NA,2.6945,NA,5.9117,NA,24.5991,NA,18495,2020,8,234
2020-08-21_kwakume5038_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_2,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_2,30m x 2m,60,NA,7.545397,5,1,108.594467978429,0,0,0.0166666666666667,0.0180990779964049,outer,5,SHORE3,10.5279199190091,2020-08-21 13:14:19,4.959,31.11579,NA,14.4171,NA,5,NA,9.319,NA,3.2224,NA,6.6299,NA,24.8551,NA,18495,2020,8,234
2020-08-21_kwakume5038_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_3,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_3,30m x 2m,60,NA,2.545397,0,2,0.785969489233855,0.884049470267672,0.625117375330646,0.0333333333333333,0.0001309949148723,outer,1,SHORE3,10.7155940863398,2020-08-21 11:45:12,0.944,26.89811,NA,14.7058,NA,1,NA,31.011,NA,3.5903,NA,6.9811,NA,21.0164,NA,18495,2020,8,234
2020-08-21_kwakume5038_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5038,Rocky subtidal,51.70870511,-127.8873169,bedrock,NA,kwakume5038_3,51.70870511,-127.8873169,bedrock,transects,2020-08-21_kwakume5038_3,30m x 2m,60,NA,2.545397,0,2,0.785969489233855,0.884049470267672,0.625117375330646,0.0333333333333333,0.0001309949148723,outer,1,SHORE3,10.5279199190091,2020-08-21 13:14:15,1.037,24.94388,NA,14.5832,NA,1,NA,22.261,NA,7.0574,NA,7.3411,NA,19.4071,NA,18495,2020,8,234
2020-08-21_kwakume5041_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5041,Rocky subtidal,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_2,51.70860511,-127.8769169,"sand,shellhash",transects,2020-08-21_kwakume5041_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE3,10.7155940863398,2020-08-21 11:45:15,5.001,30.82829,NA,14.4214,NA,5,NA,5.008,NA,2.6945,NA,5.9117,NA,24.5991,NA,18495,2020,8,234
2020-08-21_kwakume5041_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5041,Rocky subtidal,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_2,51.70860511,-127.8769169,"sand,shellhash",transects,2020-08-21_kwakume5041_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE3,10.5279199190091,2020-08-21 13:14:19,4.959,31.11579,NA,14.4171,NA,5,NA,9.319,NA,3.2224,NA,6.6299,NA,24.8551,NA,18495,2020,8,234
2020-08-21_kwakume5050_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,Rocky subtidal,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_1,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_1,30m x 2m,60,NA,12.067198,10,1,1.4110868645645,0,0,0.0166666666666667,0.00023518114409408,outer,10,SHORE3,10.7155940863398,2020-08-21 11:45:19,9.963,34.30339,NA,12.1271,NA,10,NA,1.3,NA,0.9233,NA,4.8554,NA,29.3985,NA,18495,2020,8,234
2020-08-21_kwakume5050_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,Rocky subtidal,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_1,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_1,30m x 2m,60,NA,12.067198,10,1,1.4110868645645,0,0,0.0166666666666667,0.00023518114409408,outer,10,SHORE3,10.5279199190091,2020-08-21 13:14:23,9.989,32.78895,NA,13.8232,NA,10,NA,2.083,NA,2.8277,NA,6.3113,NA,26.7421,NA,18495,2020,8,234
2020-08-21_kwakume5050_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,Rocky subtidal,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_2,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE3,10.7155940863398,2020-08-21 11:45:15,5.001,30.82829,NA,14.4214,NA,5,NA,5.008,NA,2.6945,NA,5.9117,NA,24.5991,NA,18495,2020,8,234
2020-08-21_kwakume5050_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,Rocky subtidal,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_2,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE3,10.5279199190091,2020-08-21 13:14:19,4.959,31.11579,NA,14.4171,NA,5,NA,9.319,NA,3.2224,NA,6.6299,NA,24.8551,NA,18495,2020,8,234
2020-08-21_kwakume5050_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,Rocky subtidal,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_3,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE3,10.7155940863398,2020-08-21 11:45:12,0.944,26.89811,NA,14.7058,NA,1,NA,31.011,NA,3.5903,NA,6.9811,NA,21.0164,NA,18495,2020,8,234
2020-08-21_kwakume5050_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-21,kwakume5050,Rocky subtidal,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_3,51.70320511,-127.8827169,"boulder,cobble",transects,2020-08-21_kwakume5050_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE3,10.5279199190091,2020-08-21 13:14:15,1.037,24.94388,NA,14.5832,NA,1,NA,22.261,NA,7.0574,NA,7.3411,NA,19.4071,NA,18495,2020,8,234
2020-08-22_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2020-08-22_kwakshua0006_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE4,24.958549526515,2020-08-22 11:10:27,9.96,35.73681,NA,13.0782,NA,10,NA,2.326,NA,0.7486,NA,5.2386,NA,29.9978,NA,18496,2020,8,235
2020-08-22_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2020-08-22_kwakshua0006_2,30m x 2m,60,NA,8.062519,5,1,12.378862117688,0,0,0.0166666666666667,0.00206314368628134,outer,5,SHORE4,24.958549526515,2020-08-22 11:10:23,4.981,34.37153,NA,13.589,NA,5,NA,8.953,NA,0.9808,NA,5.7296,NA,28.349,NA,18496,2020,8,235
2020-08-22_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2020-08-22,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2020-08-22_kwakshua0006_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE4,24.958549526515,2020-08-22 11:10:19,0.945,28.33033,NA,14.3795,NA,1,NA,74.336,NA,2.1316,NA,6.2279,NA,22.4383,NA,18496,2020,8,235
